time [s] ,T [C] ,p-p_amb [bar] ,v_CH4 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],CH4 MFC sp [slm],CO2 MFC sp [slm]
13058.228601,929.647324,0.057581,0.0,0.800089,0.0,0.028598563071029787,3.071504,1.855619,-0.008801,-0.002241,0.0,0.0,0.8
13059.229066,929.662518,0.056068,0.0,0.799948,0.0,0.029724010936745558,3.069659,1.856644,-0.009825,-0.002139,0.0,0.0,0.8
13060.230309,929.667349,0.057676,0.0,0.800012,0.0,0.03130758521724134,3.06802,1.857054,-0.01085,-0.002241,0.0,0.0,0.8
13061.228984,929.651702,0.057549,0.0,0.799984,0.0,0.02968500791547307,3.06638,1.858489,-0.01085,-0.002344,0.0,0.0,0.8
13062.229435,929.651702,0.056616,0.0,0.799924,0.0,0.030039661383247956,3.06515,1.861564,-0.009313,-0.002241,0.0,0.0,0.8
13063.228591,929.663948,0.056448,0.0,0.800046,0.0,0.03208449115457743,3.064126,1.863819,-0.009825,-0.002241,0.0,0.0,0.8
13064.228915,929.6482,0.055954,0.0,0.799877,0.0,0.024145869308261424,3.062486,1.865869,-0.010338,-0.002241,0.0,0.0,0.8
13065.22962,929.655807,0.056986,0.0,0.800065,0.0,0.02660277329496772,3.061256,1.865459,-0.010338,-0.002344,0.0,0.0,0.8
13066.228821,929.655807,0.056852,0.0,0.799852,0.0,0.03266868043843841,3.059822,1.866074,-0.009825,-0.002344,0.0,0.0,0.8
13067.228642,929.668107,0.057422,0.0,0.799966,0.0,0.02650844756035354,3.058592,1.867714,-0.01085,-0.002446,0.0,0.0,0.8
13068.230451,929.670594,0.056582,0.0,0.799971,0.0,0.0284876298431078,3.057772,1.868739,-0.010338,-0.002241,0.0,0.0,0.8
13069.229055,929.662822,0.056536,0.0,0.799986,0.0,0.028860814838814017,3.056543,1.871404,-0.009825,-0.002139,0.0,0.0,0.8
